Opérateur;Année;Filière;Consommation Agriculture (MWh);Nombre de points Agriculture;Nombre de mailles secretisées (agriculture);Indique qualité Agriculture;Consommation Industrie (MWh);Nombre de points Industrie;Nombre de mailles secretisées (industrie);Indice qualité Industrie;Consommation Tertiaire  (MWh);Nombre de points Tertiaire;Nombre de mailles secretisées (tertiaire);Indice qualité Tertiaire;Consommation Résidentiel  (MWh);Nombre de points Résidentiel;Nombre de mailles secretisées (résidentiel);Indice qualité Résidentiel;Consommation Secteur Inconnu (MWh);Nombre de points Secteur Inconnu;Nombre de mailles secretisées (secteur inconnu);Indice qualité Non Affecté;Code Région;Libellé Région;id_filiere;Consommation totale (MWh)
RTE;2014;Electricité;0.0;0;0;0.0;7655189.56;90;0;1.0;620052.47;31;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;44;Grand Est;100;8275242.029999999
RTE;2014;Electricité;0.0;0;0;0.0;570818.2;14;0;1.0;126142.69;6;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;53;Bretagne;100;696960.8899999999
RTE;2014;Electricité;0.0;0;0;0.0;2977587.75;54;0;1.0;512296.92;83;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;75;Nouvelle-Aquitaine;100;3489884.67
RTE;2014;Electricité;0.0;0;0;0.0;9697132.45;126;0;1.0;1863468.62;102;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;84;Auvergne-Rhône-Alpes;100;11560601.07
RTE;2014;Electricité;0.0;0;0;0.0;6538099.99;38;0;1.0;567607.57;46;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;93;Provence-Alpes-Côte d'Azur;100;7105707.5600000005
SDED d'Erôme;2014;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;30.0;1;0;0.0;2619.0;436;0;0.0;0.0;0;0;0.0;84;Auvergne-Rhône-Alpes;100;2649.0
Société d'intérêt collectif agricole;2014;Electricité;40.0;1;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;2558.0;412;0;0.91;0.0;0;0;0.0;32;Hauts-de-France;100;2598.0
Gazelec de Péronne;2014;Gaz;0.0;0;0;0.0;19171.0;31;0;1.0;13410.0;244;0;1.0;24469.0;2019;0;1.0;0.0;0;0;0.0;32;Hauts-de-France;200;57050.0
GRDF;2014;Gaz;73006.0;81;0;0.962;6792822.0;1312;0;1.0;5835738.0;5509;0;0.998;20537788.0;1365005;86;0.0884;412384.0;141;38;0.998;32;Hauts-de-France;200;33651738.0
GRDF;2014;Gaz;292698.0;147;0;1.0;4226629.0;836;0;1.0;2736828.0;2848;0;0.999;7774993.0;576718;51;0.133;98376.0;96;42;0.987;52;Pays de la Loire;200;15129524.0
GRDF;2014;Gaz;74849.0;82;0;0.988;2433875.0;640;0;0.994;3102303.0;3742;0;0.997;9891679.0;840077;85;0.0881;88679.0;137;34;0.992;76;Occitanie;200;15591385.0
GRDF;2014;Gaz;67943.0;117;0;0.98;6892443.0;2088;0;0.998;6823362.0;7758;0;0.999;18669783.0;1242557;104;0.196;282361.0;428;104;0.995;84;Auvergne-Rhône-Alpes;200;32735892.0
Groupement Elise - Régie de Séchilienne;2014;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;631.0;35;0;0.0;84;Auvergne-Rhône-Alpes;200;631.0
GRT Gaz;2014;Gaz;0.0;0;0;0.0;26331542.67;53;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;28;Normandie;200;26331542.67
GRT Gaz;2014;Gaz;0.0;0;0;0.0;852070.06;8;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;76;Occitanie;200;852070.06
GRT Gaz;2014;Gaz;0.0;0;0;0.0;15714736.0;49;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;93;Provence-Alpes-Côte d'Azur;200;15714736.0
Régie municipale multiservices de La Réole;2014;Gaz;70.58;1;0;0.5;5452.8;27;0;0.5;3291.05;113;0;0.5;14729.14;1178;2;0.545;0.0;0;0;0.0;75;Nouvelle-Aquitaine;200;23543.57
TIGF;2014;Gaz;141400.22;15;0;1.0;2824604.2;57;0;1.0;3412.87;2;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;75;Nouvelle-Aquitaine;200;2969417.2900000005
TIGF;2014;Gaz;52712.41;11;0;1.0;2452289.99;41;0;1.0;9817.05;1;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;76;Occitanie;200;2514819.45
Vialis;2014;Gaz;1341.78;19;0;0.594;32409.85;200;0;0.747;125099.27;1665;0;0.648;317567.37;29808;0;0.713;281441.72;999;0;0.506;44;Grand Est;200;757859.99
Energies Services Lavaur;2015;Electricité;1308.0;17;0;1.0;7572.0;18;0;1.0;18556.0;73;0;1.0;43686.0;6926;0;0.82;342.0;0;0;0.0;76;Occitanie;100;71464.0
EdF-SEI;2015;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;2636993.0;448854;0;1.0;04;La Réunion;100;2636993.0
Electricité de Mayotte;2015;Electricité;409.7;96;0;1.0;67702.46;170;0;1.0;27208.24;803;0;1.0;137350.56;33818;0;1.0;40954.86;3557;0;1.0;06;Mayotte;100;273625.82
Electricité de Strasbourg;2015;Electricité;0.0;0;0;0.0;3322364.61;2014;0;1.0;801590.05;7951;0;1.0;2759097.87;523135;2;0.998;0.0;0;0;0.0;44;Grand Est;100;6883052.53
Enedis;2015;Electricité;154415.69;1523;0;0.952;6390591.98;6566;0;0.963;4849737.36;20070;0;0.954;11891938.73;2242856;70;0.422;53304.25;342;0;0.765;44;Grand Est;100;23339988.01
Enedis;2015;Electricité;408858.41;3016;0;0.965;4951279.98;6301;0;0.97;4786022.62;19818;0;0.962;12060299.76;2142922;3;0.415;4551.98;210;0;0.892;52;Pays de la Loire;100;22211012.750000004
Enedis;2015;Electricité;654612.83;3066;0;0.949;4124269.84;4585;0;0.966;4239530.68;16861;0;0.958;10929888.2;2031101;2;0.414;3173.35;141;0;0.876;53;Bretagne;100;19951474.9
Enedis;2015;Electricité;220359.26;1977;0;0.962;10250843.01;15230;0;0.961;11519253.71;47497;0;0.953;23944708.42;4556785;19;0.43;57499.74;533;0;0.765;84;Auvergne-Rhône-Alpes;100;45992664.14000001
Enedis;2015;Electricité;146692.31;1401;0;0.956;2288042.88;5529;0;0.951;8303831.25;33642;0;0.956;18145131.51;3351819;27;0.421;19031.19;461;0;0.793;93;Provence-Alpes-Côte d'Azur;100;28902729.140000004
Energie développement services du Briançonnais;2015;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;39126.0;9273;0;1.0;46467.0;1809;0;1.0;93;Provence-Alpes-Côte d'Azur;100;85593.0
Energies et services Creutzwald;2015;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;79145.0;7188;0;1.0;44;Grand Est;100;79145.0
Energies et Services Sarre-Union;2015;Electricité;76.77;12;0;0.9;15124.73;13;0;0.9;6817.61;263;0;0.9;5536.55;1532;0;0.85;0.1;3;0;0.9;44;Grand Est;100;27555.76
Energies et services Schoeneck;2015;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;9794.0;1387;0;1.0;44;Grand Est;100;9794.0
Energis;2015;Electricité;0.0;0;0;0.0;122284.0;1204;0;1.0;0.0;0;0;0.0;31729.0;8774;0;1.0;0.0;0;0;0.0;44;Grand Est;100;154013.0
Gignac Energie;2015;Electricité;0.0;0;0;0.0;2279.0;5;0;1.0;2586.0;26;0;1.0;17930.0;3044;0;1.0;0.0;0;0;0.0;76;Occitanie;100;22795.0
Groupement Elise - Régie de Pinsot;2015;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;851.0;227;0;0.0;0.0;0;0;0.0;84;Auvergne-Rhône-Alpes;100;851.0
Groupement Elise - Régie de Saint-Marcellin;2015;Electricité;0.0;0;0;0.0;9661.0;23;0;0.0;3506.0;56;0;0.0;30100.0;5390;0;0.0;0.0;0;0;0.0;84;Auvergne-Rhône-Alpes;100;43267.0
Groupement Elise - Régie de Séchilienne;2015;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;3105.0;585;0;0.0;84;Auvergne-Rhône-Alpes;100;3105.0
Groupement Elise - Régie de Villard-Bonnot;2015;Electricité;0.0;0;0;0.0;7537.0;7;0;0.0;7034.0;588;0;0.0;16250.0;3367;0;0.0;0.0;0;0;0.0;84;Auvergne-Rhône-Alpes;100;30821.0
Régie communale d'électricité de Gattieres;2015;Electricité;0.0;0;0;0.0;3444.0;15;0;0.0;1703.0;151;0;0.0;14819.0;1938;0;0.0;0.0;0;0;0.0;93;Provence-Alpes-Côte d'Azur;100;19966.0
Régie communale de Montdidier;2015;Electricité;86.0;54;0;0.75;15240.0;70;0;1.0;3777.0;396;0;0.75;14380.0;2956;0;0.75;0.0;0;0;0.0;32;Hauts-de-France;100;33483.0
Régie communale du câble et d'électricité de Montataire;2015;Electricité;0.0;0;0;0.0;15734.0;0;0;0.0;11434.0;0;0;0.0;20907.0;0;0;0.0;0.0;6307;0;1.0;32;Hauts-de-France;100;48075.0
Régie d'électricité d'Aigueblanche;2015;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;9622.0;1595;0;1.0;84;Auvergne-Rhône-Alpes;100;9622.0
Régie de Saint Paul Cap de Joux;2015;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;84.0;2;0;1.0;1953.0;324;0;0.82;0.0;0;0;0.0;76;Occitanie;100;2037.0
Régie du syndicat intercommunal d'électricité de la vallée de Thônes;2015;Electricité;141.28;3;0;0.95;37554.21;84;0;0.95;47678.29;471;0;0.95;107426.47;22885;0;0.95;890.66;15;0;0.95;84;Auvergne-Rhône-Alpes;100;193690.91
Régie électrique d'Avrieux;2015;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;268.79;4;0;1.0;3478.86;323;0;1.0;0.0;0;0;0.0;84;Auvergne-Rhône-Alpes;100;3747.65
Régie électrique de Bonneval-sur-Arc;2015;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;2850.0;325;0;0.25;0.0;0;0;0.0;84;Auvergne-Rhône-Alpes;100;2850.0
Régie électrique de La Chapelle;2015;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;1192.0;206;0;1.0;74.0;6;0;1.0;84;Auvergne-Rhône-Alpes;100;1266.0
Régie électrique de Tignes;2015;Electricité;1430.0;119;0;0.9;621.0;43;0;0.9;58891.0;680;0;0.9;10279.0;5473;0;0.9;0.0;0;0;0.0;84;Auvergne-Rhône-Alpes;100;71221.0
Régie électrique municipale de Fontaine-au-Pire;2015;Electricité;128.0;8;0;0.0;0.0;0;0;0.0;917.0;10;0;0.0;2837.0;541;0;0.0;0.0;0;0;0.0;32;Hauts-de-France;100;3882.0
Régie Municipale Bazas-Energies;2015;Electricité;9.05;2;0;0.5;7502.14;31;0;0.5;5206.56;192;0;0.5;16111.88;3613;0;0.5;8607.45;30;0;0.5;75;Nouvelle-Aquitaine;100;37437.08
Régie municipale d'électricité de Dalou;2015;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;29.0;6;0;1.0;1769.0;386;0;1.0;0.0;0;0;0.0;76;Occitanie;100;1798.0
Régie municipale d'électricité de l'Hospitalet Près L'Andorre;2015;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;431.0;22;0;1.0;259.0;93;0;1.0;214.0;26;0;1.0;76;Occitanie;100;904.0
Régie municipale d'électricité de La Chambre;2015;Electricité;0.0;0;0;0.0;2416.0;1;0;1.0;878.0;9;0;1.0;4796.0;684;0;1.0;157.0;16;0;1.0;84;Auvergne-Rhône-Alpes;100;8247.0
Régie municipale d'électricité de Mazeres;2015;Electricité;458.0;104;0;1.0;8059.0;14;0;1.0;1760.0;185;0;1.0;12471.0;1861;0;1.0;528.0;90;0;1.0;76;Occitanie;100;23276.0
Régie municipale d'électricité de Merens les Vals;2015;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;83.0;12;0;1.0;827.0;237;0;1.0;173.0;25;0;1.0;76;Occitanie;100;1083.0
Régie municipale d'électricité de Montesquieu-Volvestre;2015;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;13539.0;1902;0;1.0;76;Occitanie;100;13539.0
Régie municipale d'électricité de Salins les Bains;2015;Electricité;201.95;11;0;1.0;0.0;0;0;0.0;10002.62;295;0;1.0;7817.93;1867;0;1.0;909.17;197;0;1.0;27;Bourgogne-Franche-Comté;100;18931.67
Régie municipale d'électricité de Villarodin-Bourget;2015;Electricité;0.0;0;0;0.0;4758.0;2;0;1.0;568.0;46;0;1.0;6204.0;1160;0;1.0;0.0;0;0;0.0;84;Auvergne-Rhône-Alpes;100;11530.0
Régie municipale d'électricité et de télédistribution;2015;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;16330.0;246;0;0.102;25969.0;6487;0;0.424;552.0;42;0;1.0;44;Grand Est;100;42851.0
Régie municipale d'électricité et de télédistribution de Rombas;2015;Electricité;0.0;0;0;0.0;863.0;5;0;1.0;5129.0;97;0;1.0;15230.0;5041;0;1.0;57.0;2;0;1.0;44;Grand Est;100;21279.0
Régie municipale électrique Les Houches;2015;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;41195.824;4588;0;1.0;84;Auvergne-Rhône-Alpes;100;41195.824
Régie municipale multiservices de La Réole;2015;Electricité;171.72;7;0;1.0;4320.9;80;0;1.0;9107.98;291;0;0.8;11020.14;2312;0;0.6;13.47;3;0;0.5;75;Nouvelle-Aquitaine;100;24634.21
RTE;2015;Electricité;0.0;0;0;0.0;803107.78;21;0;1.0;620357.29;52;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;24;Centre-Val de Loire;100;1423465.07
RTE;2015;Electricité;0.0;0;0;0.0;1450799.74;21;0;1.0;351763.56;16;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;52;Pays de la Loire;100;1802563.3
RTE;2015;Electricité;0.0;0;0;0.0;2743055.36;54;0;1.0;485117.38;88;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;75;Nouvelle-Aquitaine;100;3228172.7399999998
RTE;2015;Electricité;0.0;0;0;0.0;6392683.96;36;0;1.0;576948.45;46;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;93;Provence-Alpes-Côte d'Azur;100;6969632.41
SAEML Energies Services Lannemezan;2015;Electricité;0.0;0;0;0.0;82549.0;13;0;1.0;6103.0;65;0;1.0;17713.0;4049;0;1.0;0.0;0;0;0.0;76;Occitanie;100;106365.0
SAEML Hunelec;2015;Electricité;0.0;0;0;0.0;48618.0;15;0;1.0;2335.0;30;0;1.0;15988.0;3840;0;0.98;0.0;0;0;0.0;44;Grand Est;100;66941.0
SEM Beauvois Distrelec;2015;Electricité;0.0;0;0;0.0;2997.0;7;0;1.0;0.0;0;0;0.0;5517.0;1048;0;0.76;0.0;0;0;0.0;32;Hauts-de-France;100;8514.0
SICAE ELY;2015;Electricité;323.0;4;0;1.0;9029.0;15;0;1.0;8375.0;19;0;1.0;79907.0;10909;2;1.0;15490.0;84;0;1.0;11;Île-de-France;100;113124.0
SICAE ELY;2015;Electricité;1054.0;21;0;1.0;12791.0;28;0;1.0;7879.0;26;0;1.0;65892.0;9152;0;1.0;2536.0;39;0;1.0;24;Centre-Val de Loire;100;90152.0
SICAE Est;2015;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;85314.45;16620;0;0.0;49404.8;108;0;0.916;27;Bourgogne-Franche-Comté;100;134719.25
SOREA;2015;Electricité;0.0;0;0;0.0;48046.076;357;0;1.0;16671.0;1681;0;1.0;41267.0;10581;0;1.0;1834.0;400;0;1.0;84;Auvergne-Rhône-Alpes;100;107818.076
SRD;2015;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;2276.13;389;0;0.5;180.97;3;0;1.0;52;Pays de la Loire;100;2457.1
URM (Metz);2015;Electricité;5750.0;5;0;1.0;428766.0;72;0;1.0;439265.0;1631;0;1.0;763318.0;161697;7;1.0;40030.0;379;0;1.0;44;Grand Est;100;1677129.0
Usines électrique municipale (UEM) Neuf-Brisach;2015;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;77.4;13036;0;0.33;44;Grand Est;100;77.4
Energis;2015;Gaz;0.0;0;0;0.0;233519.0;465;0;1.0;0.0;0;0;0.0;78364.0;5600;0;1.0;0.0;0;0;0.0;44;Grand Est;200;311883.0
GRDF;2015;Gaz;317633.0;150;0;0.98;4444980.0;847;0;0.999;2688966.0;2931;0;0.998;8008190.0;594113;48;0.11;98632.0;161;35;0.748;52;Pays de la Loire;200;15558401.0
GRDF;2015;Gaz;318373.0;167;0;0.971;1706161.0;420;0;0.988;3447096.0;4015;0;0.991;8028193.0;749501;61;0.187;351795.0;517;55;0.886;93;Provence-Alpes-Côte d'Azur;200;13851618.0
Groupement Elise - Régie de Séchilienne;2015;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;696.0;34;0;0.0;84;Auvergne-Rhône-Alpes;200;696.0
GRT Gaz;2015;Gaz;0.0;0;0;0.0;4095413.55;57;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;27;Bourgogne-Franche-Comté;200;4095413.55
GRT Gaz;2015;Gaz;0.0;0;0;0.0;27981900.35;52;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;28;Normandie;200;27981900.35
SICAE de la Somme et du Cambraisis;2015;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;4375.0;240;0;0.742;0.0;0;0;0.0;32;Hauts-de-France;200;4375.0
Sorégies;2015;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;18018.09;1603;6;1.0;58783.27;16;0;1.0;52;Pays de la Loire;200;76801.36
TIGF;2015;Gaz;46260.31;11;0;1.0;2362048.57;41;0;1.0;10189.37;2;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;76;Occitanie;200;2418498.25
Veolia eau;2015;Gaz;7261.47;2;0;1.0;892.64;2;0;1.0;0.0;0;0;0.0;888.11;86;0;0.5;0.0;0;0;0.0;53;Bretagne;200;9042.220000000001
Coopérative d'électricité de Saint Martin de Londres;2016;Electricité;1363.77;20;0;1.0;14744.4;55;0;1.0;66270.56;235;0;1.0;268482.08;37961;0;1.0;5304.82;41;0;1.0;76;Occitanie;100;356165.63
Coopérative d'électricité de Villiers sur Marne;2016;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;54628.0;12722;0;1.0;0.0;0;0;0.0;11;Île-de-France;100;54628.0
EBM – Elektra Birseck;2016;Electricité;292.89;123;0;0.167;58085.46;49;0;1.0;31188.92;1649;0;0.333;65217.43;15501;0;0.355;4264.2;300;0;0.355;44;Grand Est;100;159048.9
EdF-SEI;2016;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;1556115.0;212765;0;1.0;01;Guadeloupe;100;1556115.0
EdF-SEI;2016;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;825054.0;67598;0;1.0;03;Guyane;100;825054.0
Electricité de Mayotte;2016;Electricité;428.54;95;0;1.0;70891.99;176;0;1.0;72729.06;4714;0;1.0;158637.29;37919;0;1.0;0.0;0;0;0.0;06;Mayotte;100;302686.88
Enedis;2016;Electricité;377440.52;4419;0;0.98;3015246.16;3761;0;0.941;3267889.85;14034;0;0.949;8505811.81;1404659;31;0.455;12793.89;105;0;0.927;24;Centre-Val de Loire;100;15179182.23
Enedis;2016;Electricité;258361.04;1628;0;0.939;7268204.61;6560;0;0.93;7278560.38;28054;0;0.947;15677232.78;2911209;148;0.435;106955.94;107;0;0.879;32;Hauts-de-France;100;30589314.750000004
Enedis;2016;Electricité;507046.89;5127;0;0.966;4662306.97;8702;0;0.931;7584084.43;32298;0;0.953;19084193.2;3460894;66;0.435;10630.02;138;0;0.921;75;Nouvelle-Aquitaine;100;31848261.509999998
Energie et services de Seyssel;2016;Electricité;1094.0;14;0;0.95;54799.0;104;0;0.95;46191.0;220;0;0.95;196055.0;27811;2;0.95;3707.0;56;0;0.95;84;Auvergne-Rhône-Alpes;100;301846.0
Energies et services Schoeneck;2016;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;9254.0;1433;0;1.0;44;Grand Est;100;9254.0
Energis;2016;Electricité;0.0;0;0;0.0;115314.0;1300;0;1.0;0.0;0;0;0.0;32445.0;8628;0;1.0;0.0;0;0;0.0;44;Grand Est;100;147759.0
Gascogne Energies Services;2016;Electricité;0.86;109;0;1.0;0.2;20;0;1.0;3.2;316;0;1.0;37.25;4533;0;1.0;0.0;0;0;0.0;75;Nouvelle-Aquitaine;100;41.51
Gaz de Barr;2016;Electricité;0.0;0;0;0.0;2118.0;5;0;1.0;4993.0;42;0;1.0;17206.0;3976;0;0.5;0.0;0;0;0.0;44;Grand Est;100;24317.0
Gaz électricité de Grenoble;2016;Electricité;0.0;0;0;0.0;90050.0;327;0;0.7;552889.0;14625;0;0.6;257565.0;93474;0;0.599;0.0;0;0;0.0;84;Auvergne-Rhône-Alpes;100;900504.0
Gazelec de Péronne;2016;Electricité;165.0;2;0;1.0;19717.0;18;0;1.0;12441.0;784;0;1.0;4833.0;21123;0;1.0;0.0;0;0;0.0;32;Hauts-de-France;100;37156.0
Groupement Elise - Régie de Vinay;2016;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;594.0;47;0;0.0;15588.0;2023;0;0.0;4076.0;364;0;0.0;84;Auvergne-Rhône-Alpes;100;20258.0
Régie communale de Montdidier;2016;Electricité;0.0;0;0;0.0;10461.51;16;0;1.0;4245.85;42;0;0.0;18717.6;3312;0;0.5;0.0;0;0;0.0;32;Hauts-de-France;100;33424.96
Régie communale du câble et d'électricité de Montataire;2016;Electricité;0.0;0;0;0.0;15259.0;0;0;0.0;11254.0;0;0;0.0;20988.0;0;0;0.0;0.0;6337;0;1.0;32;Hauts-de-France;100;47501.0
Régie d'électricité d'Aigueblanche;2016;Electricité;0.0;0;0;0.0;1039.97;123;0;0.0;635.488;57;0;0.0;8567.54;1420;0;0.0;0.0;0;0;0.0;84;Auvergne-Rhône-Alpes;100;10242.998000000001
Régie d'électricité de Saint-Quirc;2016;Electricité;76.49;11;0;0.5;0.0;0;0;0.0;192.72;43;0;0.5;2551.43;485;0;0.5;15.66;6;0;0.5;76;Occitanie;100;2836.2999999999997
Régie de Saint Paul Cap de Joux;2016;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;85.0;2;0;1.0;1871.0;375;0;0.98;0.0;0;0;0.0;76;Occitanie;100;1956.0
Régie électrique de Tignes;2016;Electricité;5.0;2;0;0.9;1387.0;4;0;0.9;60934.0;1455;0;0.9;12060.0;4930;0;0.9;0.0;0;0;0.0;84;Auvergne-Rhône-Alpes;100;74386.0
Régie électrique de Villeneuve-Au-Chêne;2016;Electricité;74.0;6;0;0.95;0.0;0;0;0.0;33.0;5;0;0.95;1267.0;205;0;0.95;38.0;5;0;0.95;44;Grand Est;100;1412.0
Régie électrique municipale de Fontaine-au-Pire;2016;Electricité;127.0;7;0;0.0;0.0;0;0;0.0;340.0;8;0;0.0;2888.0;546;0;0.0;0.0;0;0;0.0;32;Hauts-de-France;100;3355.0
Régie Municipale Bazas-Energies;2016;Electricité;17.79;3;0;0.5;14973.25;61;0;0.5;1428.99;84;0;0.5;22590.46;3544;0;0.5;428.43;15;0;0.5;75;Nouvelle-Aquitaine;100;39438.920000000006
Régie municipale d'électricité d'Allevard;2016;Electricité;0.0;0;0;0.0;63.0;2;0;0.0;651.0;62;0;0.0;12224.0;2723;0;0.0;4153.0;354;0;0.0;84;Auvergne-Rhône-Alpes;100;17091.0
Régie municipale d'électricité d'Arignac;2016;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;222.0;25;0;0.5;1994.0;421;0;0.5;153.0;21;0;0.5;76;Occitanie;100;2369.0
Régie municipale d'électricité de Mazeres;2016;Electricité;119.31;68;0;1.0;0.0;0;0;0.0;1645.51;222;0;1.0;9717.73;2140;0;1.0;846.69;45;0;1.0;76;Occitanie;100;12329.24
Régie municipale d'électricité de Varilhes;2016;Electricité;0.0;0;0;0.0;2847.0;7;0;1.0;2306.0;137;0;1.0;7874.0;2041;0;1.0;1056.0;100;0;1.0;76;Occitanie;100;14083.0
Régie municipale d'électricité de Vicdessos;2016;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;2417.0;540;0;1.0;0.0;0;0;0.0;76;Occitanie;100;2417.0
Régie Municipale de Cazouls-les-Béziers;2016;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;4990.0;185;0;1.0;15959.0;2635;0;1.0;0.0;0;0;0.0;76;Occitanie;100;20949.0
Régie municipale de Presle;2016;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;29.0;10;0;0.0;1274.0;273;0;0.0;77.0;10;0;0.0;84;Auvergne-Rhône-Alpes;100;1380.0
Régie municipale de Saint-Avre;2016;Electricité;144.0;3;0;1.0;340.0;1;0;1.0;815.0;43;0;1.0;2777.0;526;0;1.0;128.0;10;0;1.0;84;Auvergne-Rhône-Alpes;100;4204.0
Régie municipale gaz électricité de Bonneville;2016;Electricité;4876.0;2;0;0.0;31761.0;24;0;0.0;28777.0;953;0;0.0;25711.0;5896;0;0.0;1105.0;110;0;0.0;84;Auvergne-Rhône-Alpes;100;92230.0
Régie municipale multiservices de La Réole;2016;Electricité;182.0;7;0;1.0;9641.12;83;0;1.0;3229.78;239;0;0.8;13929.23;2403;0;0.6;0.0;0;0;0.0;75;Nouvelle-Aquitaine;100;26982.13
Régies municipales d'électricité de Cazeres;2016;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;13038.0;2715;0;1.0;9411.0;426;0;1.0;76;Occitanie;100;22449.0
RTE;2016;Electricité;0.0;0;0;0.0;1502982.35;21;0;1.0;339552.49;17;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;52;Pays de la Loire;100;1842534.84
S.E.R. Des cantons de Lassigny et limitrophes;2016;Electricité;860.97;20;0;1.0;61023.24;46;0;1.0;10472.53;63;0;1.0;79837.0;12180;2;0.886;0.0;0;0;0.0;32;Hauts-de-France;100;152193.74
SAEML Hunelec;2016;Electricité;0.0;0;0;0.0;49038.0;15;0;1.0;6954.0;240;0;1.0;11826.0;4043;0;0.98;0.0;0;0;0.0;44;Grand Est;100;67818.0
SICAE de l'Aisne;2016;Electricité;5295.0;34;0;1.0;15987.0;51;0;1.0;18967.0;73;0;1.0;125751.0;23826;0;1.0;9847.0;72;0;1.0;32;Hauts-de-France;100;175847.0
SICAE de la Somme et du Cambraisis;2016;Electricité;40450.0;288;0;1.0;102543.0;69;0;1.0;28174.0;169;0;1.0;184717.0;29771;0;0.738;0.0;0;0;0.0;32;Hauts-de-France;100;355884.0
SICAE des cantons de la Ferté-Alais et limitrophes;2016;Electricité;516.0;7;0;1.0;67443.0;14;0;1.0;6323.0;35;0;1.0;101363.0;15685;0;1.0;16428.0;64;0;1.0;11;Île-de-France;100;192073.0
